file_id,audio_path,transcript,is_valid,channels,sample_rate,duration_sec,error
16k-emission_swahili_05h30_-_06h00_tu_20101124_part123g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part123g.wav,baraza la mawaziri nchini humo lina tarajiwa kutangazwa na rais jakaya mrisho kikwete,True,1,16000,4.2,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part124g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part124g.wav,ambalo litakuwa na jukumu la kuhudumu kwa kipindi cha miaka mitano huku kila moja ikiwa na matarajio yake,True,1,16000,5.25,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part125g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part125g.wav,john jingu ni mhadhiri wa chuo kikuu cha dar es salaam na mchambuzi masuala ya siasa,True,1,16000,4.25,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part126g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part126g.wav,amezungumza na mwandishi wetu nurdin seleman kuangalia,True,1,16000,2.88,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part127g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part127g.wav,ni mawaziri gani wanaotarajiwa na wananchi,True,1,16000,2.48,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part128l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part128l.wav,kwa kudeliver uwezo wa kutenda wawa,True,1,16000,3.07,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part129l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part129l.wav,nchi ambazo kwa kweli wanachangamoto nyingi ambazo kwa kweli wanaa,True,1,16000,3.23,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part130l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part130l.wav,sifa nyingine ni kwamba wananchi wanatarajia kwamba,True,1,16000,3.49,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part131l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part131l.wav,mawaziri watakaoteuliwa watakuwa ni watumishi wa watu,True,1,16000,3.29,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part132l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part132l.wav,watu wenye kuelewa shida za watu,True,1,16000,2.23,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part133l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part133l.wav,watu wenye kujua kwamba wananchi wanataka nini,True,1,16000,3.4,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part134l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part134l.wav,watu wenye kujua kwamba wako pale kwa ajili ya,True,1,16000,2.43,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part135g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part135g.wav,kama hizo wakati akifungua bunge huko mjini dodoma bunge la kumi,True,1,16000,5.31,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part136g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part136g.wav,rais jakaya mrisho kikwete aliweka bayana kwamba,True,1,16000,3.06,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part137g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part137g.wav,baraza lake la mawaziri litakuwa na wachapakazi,True,1,16000,2.55,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part138g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part138g.wav,ina maana kwamba kutakuwa na mabadiliko makubwa,True,1,16000,2.37,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part139g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part139g.wav,ukiangazia na baraza lililopita,True,1,16000,2.35,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part140g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part140g.wav,au ni walewale lakini watakuja katika muundo m,True,1,16000,2.77,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part141l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part141l.wav,kwa kweli kwa kusema ukweli baraza lililopita,True,1,16000,2.99,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part142l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part142l.wav,yakuwa ya wananchi kuona kwamba wanawatu ambao ni wachapakazi,True,1,16000,4.1,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part143l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part143l.wav,kwa maoni yangu nadhani ndiyo maoni ya wananchi walio wen,True,1,16000,3.43,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part144l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part144l.wav,lakini hayana maana kwamba hakuna sura hamna watu ambao kwa kweli katika baraza lililopita,True,1,16000,5.11,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part145l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part145l.wav,walijidhihirisha kwamba ni wachapa kazi kwa hiyo wananchi wanawajua hao,True,1,16000,4.22,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part146l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part146l.wav,baadhi ya watu hao watakuwepo kwenye baraza hili,True,1,16000,2.75,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part147g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part147g.wav,kuna tetesi ambazo zimezagaa ya kwamba huenda,True,1,16000,3.14,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part148g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part148g.wav,aa idadi ya mawaziri ikawa ishirini na wa tatu,True,1,16000,3.62,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part149g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part149g.wav,badala ya ambayo ilikuwa awali,True,1,16000,2.18,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part150g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part150g.wav,kupungua kwa baraza la mawazi,True,1,16000,2.45,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part151g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part151g.wav,ama tutasalia palepale ambapo,True,1,16000,2.35,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part152g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part152g.wav,aa utendaji kazi utaendelea kuwa kama ambavyo imez,True,1,16000,3.17,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part153l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part153l.wav,upungufu wa baraza la mawaziri aa,True,1,16000,3.15,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part154l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part154l.wav,wa uendeshaji wa serikali kwa sababu,True,1,16000,2.39,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part155l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part155l.wav,unapokuwa na baraza kubwa la mawaziri maana yake ni kuna watu wengi,True,1,16000,3.4,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part156l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part156l.wav,haina maana kwamba ukiwa na baraza dogo basi,True,1,16000,2.95,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part157l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part157l.wav,una uta kuwa baraza ambalo,True,1,16000,2.42,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part158l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part158l.wav,kuweza kuleta matokeo katika kazi wanazopewa,True,1,16000,3.13,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part159g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part159g.wav,sauti yake mhadhiri wa chuo kikuu cha dar es salaam kitivo cha sayansi ya siasa john jingu,True,1,16000,5.05,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part160g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part160g.wav,akiangazia ngazia baraza la mawaziri nchini tanzania,True,1,16000,3.28,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part161m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part161m.wav,karibu msikilizaji kwenye idhaa kiswahili ya redio france international kwenye makala hii ya ndani ya alionzi mambo murua kutoka vituo,True,1,16000,5.93,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part163m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part163m.wav,makinika nami karume sangamwe mtayarishaji na masimulizi ya makala hii,True,1,16000,3.54,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part165m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part165m.wav,mwanaume kutoka tanzania ambaye amebuni mziki wake unaoitwa swahili blue,True,1,16000,4.35,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part166m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part166m.wav,na hiki marekani na kuzalisha swahili blue,True,1,16000,2.41,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part167m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part167m.wav,sikiliza kwanza wimbo huu wa leo mkanyia,True,1,16000,2.54,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part168m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part168m.wav,leo mkanyia na wimbo wake dunia hii,True,1,16000,3.09,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part169g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part169g.wav,uhusiano wa leo mkanyia muziki wake na swahili blues na elias hoses ya dar es salaam,True,1,16000,4.67,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part170l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part170l.wav,ni kama utamaduni wa muziki utamaduni wa wa,True,1,16000,2.5,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part171l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part171l.wav,niingize steili yangu ya mziki katika,True,1,16000,2.56,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part172l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part172l.wav,kubwa zinazohusika na mziki duniani,True,1,16000,2.37,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part173l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part173l.wav,tunaweza tukaifanya kwenye studio bora zaidi wamekusaidiaje alliance frncois,True,1,16000,4.13,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part174g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part174g.wav,kama kuweza wa wametoa mchango wa kiasi gani kama kuweza kwamba,True,1,16000,4.23,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part175g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part175g.wav,na swahili blues yake kuweza kuonekana na mpaka sasa hivi,True,1,16000,2.82,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part176g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part176g.wav,nauna ruka kwenye anga kabisa za mziki alionzi hoses wamekusaidiaje wametoa mchango wa kiasi gani,True,1,16000,4.99,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part177l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part177l.wav,alionzi hoses kusema ukweli,True,1,16000,2.36,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part178l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part178l.wav,pili alliance francois wali walitoa fa,True,1,16000,3.85,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part179l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part179l.wav,lakini zimenyimbwa zikuwe za kurekodiwa kwa matatizo,True,1,16000,3.36,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part180l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part180l.wav,alliance walitoa ile fund ile pesa kwa ajili ya kurekodi zile nyimbo kwa hiyo,True,1,16000,3.83,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part181l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part181l.wav,ila wanachokifanya ni kwamba,True,1,16000,2.16,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part182l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part182l.wav,wanaa nipeleka sana kwa jamii,True,1,16000,2.27,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part183l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part183l.wav,nafurahi kwa hili kusema ukweli ni watu wazuri sana,True,1,16000,3.11,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part184g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part184g.wav,naam leo mkanyia mtaalamu wa swahili blues,True,1,16000,2.54,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part185g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part185g.wav,kanda masikio yako tena na sauti hii nzuri,True,1,16000,2.71,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part187m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part187m.wav,leo mkanyia aliongeza machache kuhusu maendeleo ya kazi yake na wapi,True,1,16000,4.82,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part188l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part188l.wav,akionyesha mziki wake kwa sasa imepita miezi mitano,True,1,16000,3.27,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part189l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part189l.wav,ya kiufundi kidogo kwa sababu walikuwa nina kuna baadhi ya vifaa,True,1,16000,3.05,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part190l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part190l.wav,ndio nimeagiza sasa nafikiri nikivipata,True,1,16000,2.2,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part191l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part191l.wav,za shughuli za mara kwa mara naleteya taarifa,True,1,16000,2.33,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part192l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part192l.wav,wapenzi wa muziki wapi nilipo iyo waweze kuja,True,1,16000,2.6,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part193m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part193m.wav,mwasisi wa swahili blues ambaye amepitia alionzi hoses dar es salaam tanzania,True,1,16000,3.98,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part194m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part194m.wav,unaendelea kusikiliza idhaa ya kiswahili ya redio france international,True,1,16000,2.86,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part195m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part195m.wav,robert mtoro ni msanii mwingine ambaye amejikita zaidi ku,True,1,16000,2.95,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part196l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part196l.wav,inachezeka na inaweza ikakubalika katika ja,True,1,16000,2.58,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part197l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part197l.wav,na bahati mzuri tena kwa sababu mimi nazungumza kifaransa,True,1,16000,2.31,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part198l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part198l.wav,kutuletea mziki ambao ni pure tradition tanzania,True,1,16000,2.47,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part199l,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part199l.wav,barazani ya kwanza ni kaa nikapa,True,1,16000,2.74,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part201m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part201m.wav,ulikuwa naami mtayarishaji na msimamizi wako karuma sangamwe,True,1,16000,3.05,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part202m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part202m.wav,endelea kusikiliza vipindi kutoka idhaa ya kiswahili ya redio france international,True,1,16000,3.78,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part203m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part203m.wav,marekani yasema iko tayari kuisaidia korea kusini,True,1,16000,2.42,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part204m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part204m.wav,kuikabili korea kaskazini na tume ya uchaguzi nchini nigeria,True,1,16000,3.34,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part205m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part205m.wav,yataja tarehe ya uchaguzi mkuu wa nchi hiyo,True,1,16000,2.66,
16k-emission_swahili_05h30_-_06h00_tu_20101124_part206m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101124_part206m.wav,nikushukuru sana msikilizaji kwa kusikiliza awamu ya pili ya matangazo ya asubuhi,True,1,16000,4.02,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part002m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part002m.wav,imetimia saa mbili na nusu kericho gulu na kule songea,True,1,16000,3.6,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part003g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part003g.wav,hii ni radio france international idhaa kiswahili,True,1,16000,2.96,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part004g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part004g.wav,inayotangaza kutoka dar es salaam tanzania,True,1,16000,2.34,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part005g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part005g.wav,habari za asubuhi ikiwa ni siku ya jumamosi tarehe ni kumi na moja,True,1,16000,4.1,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part006g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part006g.wav,naitwa nurdin selumani awali ya yeyote,True,1,16000,2.63,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part008m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part008m.wav,china ya endelea kushinikiza imutoe kifungoni mshindi wa tuzo ya amani ya nobel,True,1,16000,3.95,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part009m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part009m.wav,hatimae lauren bagbo aanza kufiata mkia na kutaka mazungumzo,True,1,16000,3.44,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part010m,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part010m.wav,kumaliza mgogoro wa kisiasa nchini cote de voire,True,1,16000,2.67,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part011g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part011g.wav,zaidi ya mataifa mia moja tisini ambayo yalikuwa yanakutana kwenye mkutano ulioandaliwa,True,1,16000,4.67,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part012g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part012g.wav,wamekubaliana kumaliza ongezeko la gesi,True,1,16000,2.83,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part013g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part013g.wav,za viwandani linalotishia hali ya baadaye,True,1,16000,2.38,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part014g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part014g.wav,baada ya mazungumzo ya majuma mawili nchini mexico,True,1,16000,2.72,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part015g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part015g.wav,viongozi kutoka mataifa hayo wamesema wakti wa kuheshimu maamuzi ya mkutano kioto,True,1,16000,4.82,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part016g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part016g.wav,waziri wa mambo ya nchi za nje wa mexico patricia,True,1,16000,2.67,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part017g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part017g.wav,ambae alikuwa anaongoza mkutano huo,True,1,16000,2.41,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part018g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part018g.wav,amesema hatimaye wamefikia makubaliano,True,1,16000,2.32,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part019g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part019g.wav,huku mkutano ujao kipagwa kufanyika nchini afrika kusini,True,1,16000,3.75,
16k-emission_swahili_05h30_-_06h00_tu_20101211_part020g,data\raw\audio\16k-emission_swahili_05h30_-_06h00_tu_20101211_part020g.wav,mnamo mwaka elfu moja elfu mbili,True,1,16000,2.68,
